video_id,publish_time,views
cIQKKzZtWwQ,2017-12-21T05:00:00.000Z,399897
5EF5Curjr8k,2017-12-21T23:09:28.000Z,360443
UK2OQ67Xr4o,2017-12-23T12:41:48.000Z,94220
OWYKrIKMO1M,2017-12-22T11:40:25.000Z,178480
t0Ro2Yqs6mA,2017-12-21T15:38:24.000Z,64239
aLLgene7kJo,2017-12-22T17:30:27.000Z,21028
7dbRDavsp6I,2017-12-21T13:00:25.000Z,748642
-37nIo_tLnk,2009-12-15T23:26:32.000Z,2863
l_lblj8Cq0o,2017-12-19T20:00:05.000Z,21993346
WQd6x4KmVhA,2017-12-22T15:58:16.000Z,13945
bJje-B9YLIU,2017-12-22T14:00:02.000Z,4439
SA5ZUHsst8s,2017-12-21T14:00:03.000Z,230002
3mRjN1Focog,2017-12-22T07:00:00.000Z,115522
OcFcdFZQSBo,2017-12-22T03:35:37.000Z,46836
PLAFNvxDPMw,2017-12-21T15:09:12.000Z,192071
_yJq9SeGLhg,2017-12-21T16:00:04.000Z,1094375
lM0yu7c6lQk,2017-12-22T01:16:16.000Z,153469
teA0Z7ltRSY,2017-12-22T04:31:29.000Z,195112
K62oeVyaC-U,2017-12-21T01:17:37.000Z,1147280
9yWnVxe1qp8,2017-12-22T10:00:00.000Z,26775
zLJsJR0O6VI,2017-12-20T17:00:07.000Z,1566095
YEGhKwpEKEw,2017-12-21T17:03:31.000Z,327863
fEMxFSjmo5Q,2017-12-20T17:01:03.000Z,945223
IU-Fo-QEpOI,2017-12-20T23:00:00.000Z,2609862
6hb0GOOFQwI,2017-12-22T00:53:08.000Z,22756
j9n7Boia0po,2016-05-21T23:30:46.000Z,10655
RHUxyXZBXY8,2017-12-20T11:00:01.000Z,1651630
AaALLWQmCdI,2017-12-21T15:30:00.000Z,111893
lcpxLXjYAa8,2017-12-20T14:30:30.000Z,273546
dBTKW8NKAt4,2017-12-22T02:27:33.000Z,32416
lWHZKP6xXHU,2017-12-20T19:13:07.000Z,1343457
Bkus04-5kWk,2017-12-20T22:01:02.000Z,272441
nQ1aD_3igFE,2017-12-21T04:48:11.000Z,35233
E60w-0q8Y0Y,2017-12-20T01:25:59.000Z,2475964
szaJ5aW-LUs,2017-12-20T16:34:30.000Z,1371557
OziQ_a3Rpqw,2017-12-21T00:33:36.000Z,659764
SFxZb-GHbrQ,2017-12-20T18:00:06.000Z,338659
LotoBix4UDM,2017-12-20T20:01:07.000Z,502417
KFm7fKqg13E,2017-12-20T13:19:14.000Z,274054
ydPYNo8o-lI,2017-12-20T05:00:02.000Z,2101798
JbazoX5Su1w,2017-12-20T20:09:36.000Z,555255
y0BlGqwLLGQ,2017-12-20T16:54:03.000Z,1469158
i9-0BJ4CJvM,2017-12-22T01:19:18.000Z,1660
ccgIXa7TIkc,2017-12-20T04:39:25.000Z,1132660
ZpMNJbt3QDE,2017-12-20T22:06:00.000Z,528063
MFWF9dU5Zc0,2017-12-19T12:00:02.000Z,9039407
MnKbM9Zxtn8,2017-12-20T15:52:04.000Z,89609
2PQCLZbzxq8,2017-12-21T18:10:05.000Z,3824
2ktuvx9hrMw,2017-12-19T13:16:10.000Z,2825363
Q3pUXLQ5G5U,2017-12-22T00:30:00.000Z,23674
alRtHXnZMOI,2017-12-20T17:02:12.000Z,108631
ZZIq3bSOD_g,2017-12-22T01:27:19.000Z,32146
3RlbqOl_4NA,2017-12-19T09:50:02.000Z,1071808
_lUiJsnGXh8,2017-12-19T18:00:04.000Z,1711967
RlSzahonkTk,2017-12-20T16:00:03.000Z,1612307
bOzOMmHlQ3o,2017-12-20T23:57:34.000Z,78517
yh1NAMi2oLg,2017-12-20T14:00:57.000Z,1316196
_mHSkHjInS4,2017-12-19T15:00:07.000Z,2515156
6CPUUjAlXrs,2017-12-21T05:25:52.000Z,99149
7VC4zX1vDE4,2017-12-20T14:00:00.000Z,356443
iZpxzfMkVzM,2017-12-20T00:53:14.000Z,382256
aMQbRpxgFvs,2017-12-20T00:42:05.000Z,2155073
cntsqw7XOF0,2017-12-20T15:00:35.000Z,125497
GLZZn7lCtcI,2017-12-20T20:43:52.000Z,81513
a2bjPDkFR40,2017-12-19T11:00:01.000Z,772147
Pymm6cmE9uQ,2017-12-19T17:06:48.000Z,3050730
yirvgC-kMq0,2017-12-21T14:41:56.000Z,2328
6dlhWPDoifU,2017-12-21T10:36:50.000Z,10242
fA8bw85NmlY,2017-12-20T17:30:27.000Z,2161345
Xc675sarBYc,2017-12-20T02:16:30.000Z,511677
PluaPvhkIMU,2017-12-19T13:59:38.000Z,478464
kwvbLx9M6-s,2017-12-19T16:41:39.000Z,267353
djJ6GAplhFU,2017-12-20T20:24:15.000Z,28908
Bzu4G8uZs-4,2017-12-20T05:00:00.000Z,1351601
p_IwENcMPOA,2017-12-18T05:01:00.000Z,5785732
nHaBEgkMQVw,2017-12-19T22:18:33.000Z,434890
_oZIbFolJTw,2017-11-29T03:12:19.000Z,3329
NePlddZpNKs,2017-12-18T22:00:48.000Z,1056576
7kRDYwtE10Y,2017-12-19T20:10:58.000Z,241714
p1af9PKM8Eo,2017-12-20T23:53:26.000Z,40534
Wo5XO8Y8lzE,2017-12-19T18:00:02.000Z,403273
0umuSm2WA9g,2017-12-20T08:59:24.000Z,10003
Y6zucdAzNi4,2017-12-19T20:00:06.000Z,64772
2X9eJF1nLiY,2017-12-19T17:02:00.000Z,427758
Uv2LvQ0FEvo,2017-12-19T18:27:23.000Z,255867
0-7wMD5ISIs,2017-12-18T21:22:24.000Z,6588744
d1hs-JI_yBE,2017-12-19T06:04:49.000Z,778610
LS5ZSkHUqBQ,2017-12-19T18:00:01.000Z,3633839
Yb2YuC7UbwI,2017-12-19T15:00:03.000Z,715332
#NAME?,2017-12-19T18:26:12.000Z,418527
fRcmFr9cE5M,2017-12-19T20:28:04.000Z,249026
0XARMt12oFk,2017-12-18T18:26:52.000Z,1330850
15nf2EBBNu0,2017-12-21T03:02:00.000Z,16797
R9OHn5ZF4Uo,2017-12-18T14:39:33.000Z,1712379
x7sagGvoRI0,2017-12-20T20:30:01.000Z,9673
8jp3SxojXpU,2017-12-18T23:24:26.000Z,360683
nzO5ViO_y8Y,2017-12-20T00:10:17.000Z,22176
JJgiKhhpGvQ,2017-12-18T22:06:36.000Z,414876
wHedpg7buow,2017-12-19T14:00:12.000Z,103015
JRAOdRq-1lw,2017-12-18T15:44:42.000Z,1629040
Bn02bclCu5A,2017-12-19T18:26:20.000Z,123530
voozHXadYYE,2017-12-19T15:30:01.000Z,281621
6VrqR_GfvzE,2017-12-20T13:06:24.000Z,177785
ZWllUdFLzXU,2017-12-19T13:34:09.000Z,111462
VH-DA0YgHHU,2017-12-18T22:12:36.000Z,571542
1-BhcMdxfjI,2017-12-19T16:57:56.000Z,7872
5jT8Qef5Hf8,2017-12-19T17:00:36.000Z,43083
mwiKZ4qmRnQ,2017-12-19T02:00:15.000Z,265398
5-l84AgchWA,2017-12-21T03:32:37.000Z,4696
C5jcZGcMdaI,2017-12-19T14:04:31.000Z,21701
D2UE_Gw7XpI,2017-12-18T17:05:25.000Z,351551
IywiodrtyfM,2017-12-19T00:18:32.000Z,238960
4Cc-U8uhXYk,2017-12-18T22:56:00.000Z,394545
FfSXmbAGl8A,2017-12-19T01:00:00.000Z,85397
zFuOksI6AVg,2017-12-18T14:22:09.000Z,338261
fA9Ypn3jQw0,2017-12-18T14:28:32.000Z,82205
VAk6bUhETHM,2017-12-18T23:00:46.000Z,56301
o495cZqcvAQ,2017-12-18T19:18:27.000Z,119784
K5x_3QzLY0U,2017-12-18T14:00:03.000Z,307494
13hdKXfku4M,2017-12-18T03:00:12.000Z,43276
cv8VhlIw6Qc,2017-12-20T12:20:37.000Z,3085
mN-rI2I0HaQ,2017-12-19T23:01:01.000Z,184982
KcFQfFB5LDA,2017-12-19T18:53:52.000Z,47752
ZzO9skEYqwY,2017-12-20T01:49:47.000Z,25130
msfPaXGuSbo,2017-12-18T11:31:58.000Z,246835
B2YCf8dTkIM,2017-12-18T20:55:29.000Z,194288
LTNOYZ44ywM,2017-12-18T17:40:48.000Z,144773
Q-v4LsbFc5c,2017-12-26T16:00:02.000Z,540387
kce9FMxx-04,2017-12-25T18:28:18.000Z,915949
yJqsPBWbtjk,2017-12-25T18:28:32.000Z,747653
bWZ_Z5dgrb0,2017-12-26T13:34:46.000Z,110452
IjTBcqpl2kc,2017-12-25T15:02:43.000Z,1379675
WIWb8f1WIyQ,2017-12-25T03:08:33.000Z,402276
07Um1PY_P4o,2017-12-26T17:01:45.000Z,79556
leu-cTvMWTA,2017-12-26T09:00:04.000Z,3598185
ryr75N0nki0,2017-12-24T03:30:08.000Z,8097041
w16w7CYwGbE,2017-12-24T16:00:06.000Z,261810
0ycLaWymtKk,2017-12-23T18:00:00.000Z,2057760
t9GNMVfEiG4,2017-12-23T15:15:22.000Z,1362813
fFSmOE0Uxms,2017-12-23T18:00:11.000Z,726598
JFydHaV0klA,2017-12-23T22:00:00.000Z,1893882
avnapsraeXM,2017-12-23T15:21:28.000Z,191542
tE5C3O71Xqo,2017-12-23T02:02:34.000Z,2028263
DcCh33lJLMw,2017-12-23T22:13:37.000Z,1032818
3ToRIUoXmIw,2017-12-23T15:00:00.000Z,495599
pMpQABKlC-I,2017-12-23T21:57:30.000Z,3313243
JnepCulEQOo,2017-12-23T23:57:32.000Z,134503
zeO4C8e4pjw,2017-12-23T16:30:01.000Z,381377
V_jU_ssWvc4,2017-12-23T12:00:03.000Z,698037
q8fuvWLje8M,2017-12-23T13:02:21.000Z,131090
ox7RsX1Ee34,2017-12-22T05:00:05.000Z,12730630
H_4ESBLJXQc,2017-12-23T01:13:57.000Z,203569
Ff7wbSwTuEk,2017-12-23T02:33:48.000Z,681390
JRzZl_nq6fk,2017-12-23T02:27:14.000Z,875327
cMD63TwzB1o,2017-12-22T05:00:01.000Z,3348545
sSszA_Ugd1A,2017-12-16T22:09:06.000Z,42605
CMJblEavb7g,2017-12-23T17:13:17.000Z,68939
H00djJq68VE,2017-12-23T00:07:02.000Z,283364
VAUHZYf_aKY,2017-12-22T03:17:58.000Z,2912721
VqcHUdHQ1u8,2017-12-23T22:35:07.000Z,53541
sXP6vliZIHI,2017-12-22T05:00:02.000Z,7336611
v2OTO6UEVAo,2017-12-22T14:38:13.000Z,687496
B5gu6o6CIDA,2017-12-23T18:23:30.000Z,136247
4zkWYYFvV6M,2017-12-23T04:58:20.000Z,154844
qOvMazijKMA,2017-12-22T16:04:49.000Z,386162
e0hO5fTGwPY,2011-05-22T23:50:01.000Z,33797
wqEknnPadMA,2017-12-22T16:00:04.000Z,232945
jTW5_KvkGoE,2017-12-22T20:19:46.000Z,461568
cQtYcpRGGIY,2017-12-22T22:51:17.000Z,116975
BIQK4-9YFW0,2017-12-22T05:00:00.000Z,1979937
HHOyg1oDeis,2017-12-22T21:00:20.000Z,1631038
sTVQDJyanco,2017-12-22T22:00:41.000Z,313646
rTMgDNpXPto,2017-12-22T22:00:04.000Z,90492
65MWN5yKU0A,2017-12-22T23:44:14.000Z,96815
drg74wOy8z8,2017-12-22T19:30:00.000Z,60679
Eyh1_XGHAnQ,2017-12-22T15:35:57.000Z,566403
LW43OnmPxIs,2017-12-22T13:17:35.000Z,516045
24HFgBQawWA,2017-12-22T22:58:04.000Z,153094
VllA1V5M38E,2017-12-22T02:00:01.000Z,1876046
b2EOxGUuBWA,2017-12-21T17:32:30.000Z,1478196
7keZTcdouoY,2017-12-22T17:16:35.000Z,182866
RbNaEwp7hMw,2017-12-23T00:19:00.000Z,272331
KNEVjhCXZB4,2017-12-22T13:00:03.000Z,274875
h8ycmroFQSs,2017-12-23T15:55:44.000Z,200284
07S_Glj3uYs,2017-12-22T17:00:44.000Z,1048029
GEB2f5dpFXs,2017-12-21T21:01:53.000Z,5249155
Fr0wEsISRUw,2017-12-22T12:07:38.000Z,373506
MSzytvDsPfo,2017-12-21T19:05:06.000Z,1278905
F3eSaEHSCu0,2017-12-23T11:53:33.000Z,339805
uFDPLyAWpVg,2017-12-21T17:00:08.000Z,1238073
aBQDFQwfX2w,2017-12-23T16:00:00.000Z,20656
ZsN1V9Hjfvg,2017-12-22T15:00:02.000Z,78681
1sqyuXCwcBA,2017-12-22T05:04:32.000Z,709214
ItL6vcUrpUs,2017-12-21T17:00:20.000Z,2355341
XcSMdhfKga4,2017-12-21T08:30:22.000Z,3455279
mMzKvVtrC6U,2017-12-21T12:00:03.000Z,750339
SV2sPlDLQtU,2014-06-21T06:36:55.000Z,96416
zi_6oaQyckM,2017-12-22T03:00:02.000Z,5619250
MUWUHf-rzks,2017-12-21T13:38:50.000Z,1851183
WhJIUtMK1tU,2017-12-22T11:30:01.000Z,95037
pihJVwap7iI,2017-12-22T05:00:04.000Z,179550
8eo-L_3OWAQ,2017-12-20T15:43:22.000Z,3508701
ZB7_1CoKntI,2017-12-21T14:14:16.000Z,2619052
apN4BMMKt2E,2017-12-21T18:00:00.000Z,541396
TU-Z4uPnFeg,2017-12-21T06:00:00.000Z,1405284
zT4DJKkN_Do,2017-12-22T08:30:39.000Z,199637
WS7f5xpGYn8,2017-12-20T20:00:02.000Z,21344664
nZM9Ko806Bg,2017-12-21T14:00:04.000Z,420131
dwEKqAwoz0Y,2017-12-21T07:00:03.000Z,438901
olf9d8JvrA8,2017-12-21T17:00:06.000Z,439523
XwDTzD75fT4,2017-12-22T05:01:12.000Z,362808
nWZMfPP34g8,2017-12-20T12:00:03.000Z,6032222
cIQKKzZtWwQ,2017-12-21T05:00:00.000Z,436104
5EF5Curjr8k,2017-12-21T23:09:28.000Z,387671
OWYKrIKMO1M,2017-12-22T11:40:25.000Z,184075
HHauPi8CS4k,2017-12-21T23:00:00.000Z,171881
UK2OQ67Xr4o,2017-12-23T12:41:48.000Z,94863
t0Ro2Yqs6mA,2017-12-21T15:38:24.000Z,65060
WQd6x4KmVhA,2017-12-22T15:58:16.000Z,14801
l_lblj8Cq0o,2017-12-19T20:00:05.000Z,25184395
aLLgene7kJo,2017-12-22T17:30:27.000Z,21972
-37nIo_tLnk,2009-12-15T23:26:32.000Z,2987
bJje-B9YLIU,2017-12-22T14:00:02.000Z,4816
3mRjN1Focog,2017-12-22T07:00:00.000Z,119071
PLAFNvxDPMw,2017-12-21T15:09:12.000Z,203653
teA0Z7ltRSY,2017-12-22T04:31:29.000Z,348963
OcFcdFZQSBo,2017-12-22T03:35:37.000Z,47433
_yJq9SeGLhg,2017-12-21T16:00:04.000Z,1114012
7dbRDavsp6I,2017-12-21T13:00:25.000Z,802455
lM0yu7c6lQk,2017-12-22T01:16:16.000Z,161347
fEMxFSjmo5Q,2017-12-20T17:01:03.000Z,1119936
9yWnVxe1qp8,2017-12-22T10:00:00.000Z,27604
dBTKW8NKAt4,2017-12-22T02:27:33.000Z,36392
K62oeVyaC-U,2017-12-21T01:17:37.000Z,1172868
zLJsJR0O6VI,2017-12-20T17:00:07.000Z,1609006
5czA_L_eOp4,2017-12-21T16:00:01.000Z,193948
6hb0GOOFQwI,2017-12-22T00:53:08.000Z,23236
RHUxyXZBXY8,2017-12-20T11:00:01.000Z,1824815
IU-Fo-QEpOI,2017-12-20T23:00:00.000Z,2727242
YEGhKwpEKEw,2017-12-21T17:03:31.000Z,370221
AaALLWQmCdI,2017-12-21T15:30:00.000Z,115055
lWHZKP6xXHU,2017-12-20T19:13:07.000Z,1386911
lcpxLXjYAa8,2017-12-20T14:30:30.000Z,277701
LotoBix4UDM,2017-12-20T20:01:07.000Z,536880
Bkus04-5kWk,2017-12-20T22:01:02.000Z,278220
E60w-0q8Y0Y,2017-12-20T01:25:59.000Z,2610558
szaJ5aW-LUs,2017-12-20T16:34:30.000Z,1450293
OziQ_a3Rpqw,2017-12-21T00:33:36.000Z,684388
SFxZb-GHbrQ,2017-12-20T18:00:06.000Z,356641
ydPYNo8o-lI,2017-12-20T05:00:02.000Z,2307056
KFm7fKqg13E,2017-12-20T13:19:14.000Z,279419
JbazoX5Su1w,2017-12-20T20:09:36.000Z,568451
2PQCLZbzxq8,2017-12-21T18:10:05.000Z,4027
ZpMNJbt3QDE,2017-12-20T22:06:00.000Z,613040
ccgIXa7TIkc,2017-12-20T04:39:25.000Z,1173738
y0BlGqwLLGQ,2017-12-20T16:54:03.000Z,1581122
i9-0BJ4CJvM,2017-12-22T01:19:18.000Z,1779
MnKbM9Zxtn8,2017-12-20T15:52:04.000Z,94960
2ktuvx9hrMw,2017-12-19T13:16:10.000Z,2905778
alRtHXnZMOI,2017-12-20T17:02:12.000Z,247581
ZZIq3bSOD_g,2017-12-22T01:27:19.000Z,32275
Q3pUXLQ5G5U,2017-12-22T00:30:00.000Z,26275
cntsqw7XOF0,2017-12-20T15:00:35.000Z,134305
3RlbqOl_4NA,2017-12-19T09:50:02.000Z,1096519
_lUiJsnGXh8,2017-12-19T18:00:04.000Z,1747544
RlSzahonkTk,2017-12-20T16:00:03.000Z,1748140
bOzOMmHlQ3o,2017-12-20T23:57:34.000Z,83930
yh1NAMi2oLg,2017-12-20T14:00:57.000Z,1671281
6CPUUjAlXrs,2017-12-21T05:25:52.000Z,106251
_mHSkHjInS4,2017-12-19T15:00:07.000Z,2600858
7VC4zX1vDE4,2017-12-20T14:00:00.000Z,364741
aMQbRpxgFvs,2017-12-20T00:42:05.000Z,2204462
iZpxzfMkVzM,2017-12-20T00:53:14.000Z,403700
GLZZn7lCtcI,2017-12-20T20:43:52.000Z,82182
a2bjPDkFR40,2017-12-19T11:00:01.000Z,785695
Pymm6cmE9uQ,2017-12-19T17:06:48.000Z,3169672
yirvgC-kMq0,2017-12-21T14:41:56.000Z,2691
6dlhWPDoifU,2017-12-21T10:36:50.000Z,10434
fA8bw85NmlY,2017-12-20T17:30:27.000Z,2162388
Xc675sarBYc,2017-12-20T02:16:30.000Z,520711
PluaPvhkIMU,2017-12-19T13:59:38.000Z,573915
kwvbLx9M6-s,2017-12-19T16:41:39.000Z,276120
Bzu4G8uZs-4,2017-12-20T05:00:00.000Z,1382440
p_IwENcMPOA,2017-12-18T05:01:00.000Z,6465643
djJ6GAplhFU,2017-12-20T20:24:15.000Z,31894
nHaBEgkMQVw,2017-12-19T22:18:33.000Z,457031
7kRDYwtE10Y,2017-12-19T20:10:58.000Z,244980
_oZIbFolJTw,2017-11-29T03:12:19.000Z,3472
NePlddZpNKs,2017-12-18T22:00:48.000Z,1063693
p1af9PKM8Eo,2017-12-20T23:53:26.000Z,42211
Wo5XO8Y8lzE,2017-12-19T18:00:02.000Z,427263
0umuSm2WA9g,2017-12-20T08:59:24.000Z,10039
Y6zucdAzNi4,2017-12-19T20:00:06.000Z,69249
nzO5ViO_y8Y,2017-12-20T00:10:17.000Z,44522
2X9eJF1nLiY,2017-12-19T17:02:00.000Z,441023
Uv2LvQ0FEvo,2017-12-19T18:27:23.000Z,265405
0-7wMD5ISIs,2017-12-18T21:22:24.000Z,6620905
d1hs-JI_yBE,2017-12-19T06:04:49.000Z,788372
LS5ZSkHUqBQ,2017-12-19T18:00:01.000Z,4251094
Yb2YuC7UbwI,2017-12-19T15:00:03.000Z,720389
#NAME?,2017-12-19T18:26:12.000Z,452527
fRcmFr9cE5M,2017-12-19T20:28:04.000Z,264310
0XARMt12oFk,2017-12-18T18:26:52.000Z,1334864
15nf2EBBNu0,2017-12-21T03:02:00.000Z,17527
R9OHn5ZF4Uo,2017-12-18T14:39:33.000Z,1745698
x7sagGvoRI0,2017-12-20T20:30:01.000Z,10007
8jp3SxojXpU,2017-12-18T23:24:26.000Z,362345
wHedpg7buow,2017-12-19T14:00:12.000Z,105973
JJgiKhhpGvQ,2017-12-18T22:06:36.000Z,416921
JRAOdRq-1lw,2017-12-18T15:44:42.000Z,1727840
Bn02bclCu5A,2017-12-19T18:26:20.000Z,125045
voozHXadYYE,2017-12-19T15:30:01.000Z,284673
6VrqR_GfvzE,2017-12-20T13:06:24.000Z,191344
5jT8Qef5Hf8,2017-12-19T17:00:36.000Z,54811
ZWllUdFLzXU,2017-12-19T13:34:09.000Z,118291
VH-DA0YgHHU,2017-12-18T22:12:36.000Z,602839
1-BhcMdxfjI,2017-12-19T16:57:56.000Z,8154
mwiKZ4qmRnQ,2017-12-19T02:00:15.000Z,268077
5-l84AgchWA,2017-12-21T03:32:37.000Z,4923
D2UE_Gw7XpI,2017-12-18T17:05:25.000Z,357439
IywiodrtyfM,2017-12-19T00:18:32.000Z,245217
FfSXmbAGl8A,2017-12-19T01:00:00.000Z,90870
fA9Ypn3jQw0,2017-12-18T14:28:32.000Z,90168
4Cc-U8uhXYk,2017-12-18T22:56:00.000Z,419538
VAk6bUhETHM,2017-12-18T23:00:46.000Z,59549
zFuOksI6AVg,2017-12-18T14:22:09.000Z,344584
13hdKXfku4M,2017-12-18T03:00:12.000Z,45899
nranUeNkXpM,2017-12-27T18:07:46.000Z,918375
ooWd_9OAAUg,2017-12-27T15:00:02.000Z,268462
SuFMMvrf4ao,2017-12-27T14:00:03.000Z,558713
xF99M6Zilac,2017-12-26T20:00:04.000Z,3942272
tAn7wxn2Atk,2017-12-27T11:55:39.000Z,269147
PVr1BbsOwmQ,2017-12-27T19:00:17.000Z,196368
zuRd_Eneuk8,2017-12-26T18:19:43.000Z,706989
U1RASlbIIVc,2017-12-27T08:31:48.000Z,837053
F8BdzL8OltM,2017-12-26T22:00:51.000Z,414462
iYGq_qc-hWY,2017-12-27T16:59:46.000Z,30106
Q-v4LsbFc5c,2017-12-26T16:00:02.000Z,1232705
OmLxYUOgTNs,2017-12-27T16:32:56.000Z,369942
_yThFcog0nA,2017-12-27T14:00:59.000Z,527322
lWyRTOABEq4,2017-12-26T21:00:01.000Z,271780
9oyKePWRi8Y,2017-12-26T22:55:15.000Z,6291266
B1Kitc6cMXw,2017-12-27T15:17:40.000Z,34927
mnT4MDdEazs,2017-12-26T14:00:04.000Z,852106
1WREZPc-kqQ,2017-12-26T17:09:01.000Z,683198
sd80ZipTMDE,2017-12-26T21:00:12.000Z,1671069
sJzWZ1yXpek,2017-12-26T19:57:56.000Z,179660
bWZ_Z5dgrb0,2017-12-26T13:34:46.000Z,200450
maAa7J3iEM8,2017-12-26T15:00:04.000Z,698883
07Um1PY_P4o,2017-12-26T17:01:45.000Z,227928
kce9FMxx-04,2017-12-25T18:28:18.000Z,1156135
yJqsPBWbtjk,2017-12-25T18:28:32.000Z,1043726
O3ttybJghsc,2017-12-26T05:26:03.000Z,1001371
IjTBcqpl2kc,2017-12-25T15:02:43.000Z,1904809
VHXPFrOfndg,2017-12-26T16:00:03.000Z,47309
Dtp6sO2tU0k,2017-12-26T16:10:21.000Z,524384
leu-cTvMWTA,2017-12-26T09:00:04.000Z,4854624
YsufMtUOXtI,2017-12-26T15:08:00.000Z,91445
WIWb8f1WIyQ,2017-12-25T03:08:33.000Z,455772
doHVMJnuvDA,2017-08-15T18:26:40.000Z,7938
ryr75N0nki0,2017-12-24T03:30:08.000Z,9370700
TteS6q20VUY,2017-12-26T09:14:49.000Z,67876
UUreMfN5eNA,2017-10-30T01:30:42.000Z,30550
0ycLaWymtKk,2017-12-23T18:00:00.000Z,2414308
t9GNMVfEiG4,2017-12-23T15:15:22.000Z,1432719
fFSmOE0Uxms,2017-12-23T18:00:11.000Z,781464
JFydHaV0klA,2017-12-23T22:00:00.000Z,2019137
avnapsraeXM,2017-12-23T15:21:28.000Z,223220
DcCh33lJLMw,2017-12-23T22:13:37.000Z,1201158
e0hO5fTGwPY,2011-05-22T23:50:01.000Z,42200
JnepCulEQOo,2017-12-23T23:57:32.000Z,157434
3ToRIUoXmIw,2017-12-23T15:00:00.000Z,550478
pMpQABKlC-I,2017-12-23T21:57:30.000Z,3526644
zeO4C8e4pjw,2017-12-23T16:30:01.000Z,415579
Ff7wbSwTuEk,2017-12-23T02:33:48.000Z,1008886
tE5C3O71Xqo,2017-12-23T02:02:34.000Z,2119293
V_jU_ssWvc4,2017-12-23T12:00:03.000Z,798525
q8fuvWLje8M,2017-12-23T13:02:21.000Z,146449
kVVtBDaY8i4,2017-12-23T20:38:39.000Z,81960
VqcHUdHQ1u8,2017-12-23T22:35:07.000Z,65083
sSszA_Ugd1A,2017-12-16T22:09:06.000Z,54788
H_4ESBLJXQc,2017-12-23T01:13:57.000Z,239553
JRzZl_nq6fk,2017-12-23T02:27:14.000Z,970084
cMD63TwzB1o,2017-12-22T05:00:01.000Z,3739595
CMJblEavb7g,2017-12-23T17:13:17.000Z,79238
sXP6vliZIHI,2017-12-22T05:00:02.000Z,8589262
VAUHZYf_aKY,2017-12-22T03:17:58.000Z,3168244
v2OTO6UEVAo,2017-12-22T14:38:13.000Z,721566
B5gu6o6CIDA,2017-12-23T18:23:30.000Z,142431
H00djJq68VE,2017-12-23T00:07:02.000Z,297238
4zkWYYFvV6M,2017-12-23T04:58:20.000Z,162597
BIQK4-9YFW0,2017-12-22T05:00:00.000Z,2316143
qOvMazijKMA,2017-12-22T16:04:49.000Z,412452
wqEknnPadMA,2017-12-22T16:00:04.000Z,252055
cQtYcpRGGIY,2017-12-22T22:51:17.000Z,124223
jTW5_KvkGoE,2017-12-22T20:19:46.000Z,476245
rTMgDNpXPto,2017-12-22T22:00:04.000Z,100551
HHOyg1oDeis,2017-12-22T21:00:20.000Z,1707356
65MWN5yKU0A,2017-12-22T23:44:14.000Z,101002
drg74wOy8z8,2017-12-22T19:30:00.000Z,67799
LW43OnmPxIs,2017-12-22T13:17:35.000Z,565981
Eyh1_XGHAnQ,2017-12-22T15:35:57.000Z,582785
24HFgBQawWA,2017-12-22T22:58:04.000Z,168739
VllA1V5M38E,2017-12-22T02:00:01.000Z,1956890
b2EOxGUuBWA,2017-12-21T17:32:30.000Z,1606423
7keZTcdouoY,2017-12-22T17:16:35.000Z,184931
RbNaEwp7hMw,2017-12-23T00:19:00.000Z,300379
KNEVjhCXZB4,2017-12-22T13:00:03.000Z,292778
h8ycmroFQSs,2017-12-23T15:55:44.000Z,214357
07S_Glj3uYs,2017-12-22T17:00:44.000Z,1149187
GEB2f5dpFXs,2017-12-21T21:01:53.000Z,5468697
F3eSaEHSCu0,2017-12-23T11:53:33.000Z,343217
MSzytvDsPfo,2017-12-21T19:05:06.000Z,1337463
Fr0wEsISRUw,2017-12-22T12:07:38.000Z,419525
1sqyuXCwcBA,2017-12-22T05:04:32.000Z,842467
uFDPLyAWpVg,2017-12-21T17:00:08.000Z,1315442
ZsN1V9Hjfvg,2017-12-22T15:00:02.000Z,83234
ItL6vcUrpUs,2017-12-21T17:00:20.000Z,2644764
aBQDFQwfX2w,2017-12-23T16:00:00.000Z,22158
SV2sPlDLQtU,2014-06-21T06:36:55.000Z,96916
XcSMdhfKga4,2017-12-21T08:30:22.000Z,3644532
mMzKvVtrC6U,2017-12-21T12:00:03.000Z,855645
zi_6oaQyckM,2017-12-22T03:00:02.000Z,6032050
MUWUHf-rzks,2017-12-21T13:38:50.000Z,1888020
pihJVwap7iI,2017-12-22T05:00:04.000Z,208469
WhJIUtMK1tU,2017-12-22T11:30:01.000Z,101050
apN4BMMKt2E,2017-12-21T18:00:00.000Z,554706
ZB7_1CoKntI,2017-12-21T14:14:16.000Z,2694075
8eo-L_3OWAQ,2017-12-20T15:43:22.000Z,3707659
nZM9Ko806Bg,2017-12-21T14:00:04.000Z,431116
TU-Z4uPnFeg,2017-12-21T06:00:00.000Z,1446140
WS7f5xpGYn8,2017-12-20T20:00:02.000Z,23493283
XwDTzD75fT4,2017-12-22T05:01:12.000Z,412335
zT4DJKkN_Do,2017-12-22T08:30:39.000Z,216808
dwEKqAwoz0Y,2017-12-21T07:00:03.000Z,453264
olf9d8JvrA8,2017-12-21T17:00:06.000Z,482225
5EF5Curjr8k,2017-12-21T23:09:28.000Z,416490
