video_id,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,video_error_or_removed
VsYmwBOYfW8,35529,1705,2388,https://i.ytimg.com/vi/VsYmwBOYfW8/default.jpg,FALSE,FALSE,FALSE
kgaO45SyaO4,56561,2495,11608,https://i.ytimg.com/vi/kgaO45SyaO4/default.jpg,FALSE,FALSE,FALSE
CtBca6H6Teg,25109,316,3428,https://i.ytimg.com/vi/CtBca6H6Teg/default.jpg,FALSE,FALSE,FALSE
pcWKpGzhgq4,5939,106,385,https://i.ytimg.com/vi/pcWKpGzhgq4/default.jpg,FALSE,FALSE,FALSE
L3br0klRqF4,580,262,343,https://i.ytimg.com/vi/L3br0klRqF4/default.jpg,FALSE,FALSE,FALSE
9kF9xY74h-E,122347,455,7459,https://i.ytimg.com/vi/9kF9xY74h-E/default.jpg,FALSE,FALSE,FALSE
p2EY93WfBQk,17130,264,1747,https://i.ytimg.com/vi/p2EY93WfBQk/default.jpg,FALSE,FALSE,FALSE
xL_qpDkF5A8,478,13,67,https://i.ytimg.com/vi/xL_qpDkF5A8/default.jpg,FALSE,FALSE,FALSE
eQVhAN7-IAw,16754,65,1373,https://i.ytimg.com/vi/eQVhAN7-IAw/default.jpg,FALSE,FALSE,FALSE
2kyS6SvSYSE,88099,7150,24225,https://i.ytimg.com/vi/2kyS6SvSYSE/default.jpg,FALSE,FALSE,FALSE
Y9nDagqKL7Q,25188,281,1345,https://i.ytimg.com/vi/Y9nDagqKL7Q/default.jpg,FALSE,FALSE,FALSE
DbJ2s_g1oDc,20518,1030,4272,https://i.ytimg.com/vi/DbJ2s_g1oDc/default.jpg,FALSE,FALSE,FALSE
KJ12FVmumeA,1197,108,627,https://i.ytimg.com/vi/KJ12FVmumeA/default.jpg,FALSE,FALSE,FALSE
1ZAPwfrtAFY,131784,9892,18284,https://i.ytimg.com/vi/1ZAPwfrtAFY/default.jpg,FALSE,FALSE,FALSE
qDAxDcjgn-8,6310,298,1624,https://i.ytimg.com/vi/qDAxDcjgn-8/default.jpg,FALSE,FALSE,FALSE
gHZ1Qz0KiKM,19138,2272,2873,https://i.ytimg.com/vi/gHZ1Qz0KiKM/default.jpg,FALSE,FALSE,FALSE
815lSYphlbw,5198,74,657,https://i.ytimg.com/vi/815lSYphlbw/default.jpg,FALSE,FALSE,FALSE
jr9QtXwC9vc,12699,505,1010,https://i.ytimg.com/vi/jr9QtXwC9vc/default.jpg,FALSE,FALSE,FALSE
E_86MEdNsAI,4553,33,550,https://i.ytimg.com/vi/E_86MEdNsAI/default.jpg,FALSE,FALSE,FALSE
Cr9oGxr0Qa0,6095,61,731,https://i.ytimg.com/vi/Cr9oGxr0Qa0/default.jpg,FALSE,FALSE,FALSE
g0K5QoEj7FQ,62,26,20,https://i.ytimg.com/vi/g0K5QoEj7FQ/default.jpg,FALSE,FALSE,FALSE
l4bAoNAx2uo,9805,1337,5457,https://i.ytimg.com/vi/l4bAoNAx2uo/default.jpg,FALSE,FALSE,FALSE
TSqwDQHE1J8,1145,61,131,https://i.ytimg.com/vi/TSqwDQHE1J8/default.jpg,FALSE,FALSE,FALSE
puqaWrEC7tY,15301,1229,3328,https://i.ytimg.com/vi/puqaWrEC7tY/default.jpg,FALSE,FALSE,FALSE
YVfyYrEmzgM,10410,110,665,https://i.ytimg.com/vi/YVfyYrEmzgM/default.jpg,FALSE,FALSE,FALSE
MltuW2kcREI,12229,86,1865,https://i.ytimg.com/vi/MltuW2kcREI/default.jpg,FALSE,FALSE,FALSE
5E4ZBSInqUU,180284,3399,11700,https://i.ytimg.com/vi/5E4ZBSInqUU/default.jpg,FALSE,FALSE,FALSE
jGiqc3HSxEg,11131,209,553,https://i.ytimg.com/vi/jGiqc3HSxEg/default.jpg,FALSE,FALSE,FALSE
XrDlDj9DfZs,975,66,106,https://i.ytimg.com/vi/XrDlDj9DfZs/default.jpg,FALSE,FALSE,FALSE
vU14JY3x81A,16433,194,5220,https://i.ytimg.com/vi/vU14JY3x81A/default.jpg,FALSE,FALSE,FALSE
5qpjK5DgCt4,167696,6730,9265,https://i.ytimg.com/vi/5qpjK5DgCt4/default.jpg,FALSE,FALSE,FALSE
Z3OZyb2iWqQ,1950,64,136,https://i.ytimg.com/vi/Z3OZyb2iWqQ/default.jpg,FALSE,FALSE,FALSE
Hq89wYzOjfs,61,6,14,https://i.ytimg.com/vi/Hq89wYzOjfs/default.jpg,FALSE,FALSE,FALSE
vZzIS17HexE,75,4,10,https://i.ytimg.com/vi/vZzIS17HexE/default.jpg,FALSE,FALSE,FALSE
TUmyygCMMGA,20721,2417,4111,https://i.ytimg.com/vi/TUmyygCMMGA/default.jpg,FALSE,FALSE,FALSE
lZ68j2J_GOM,8177,220,349,https://i.ytimg.com/vi/lZ68j2J_GOM/default.jpg,FALSE,FALSE,FALSE
yZGSIpcAfEo,87,18,28,https://i.ytimg.com/vi/yZGSIpcAfEo/default.jpg,FALSE,FALSE,FALSE
zZ9FciUx6gs,11162,569,954,https://i.ytimg.com/vi/zZ9FciUx6gs/default.jpg,FALSE,FALSE,FALSE
zxUwbflE1SY,5162,131,1151,https://i.ytimg.com/vi/zxUwbflE1SY/default.jpg,FALSE,FALSE,FALSE
d380meD0W0M,144816,2262,18893,https://i.ytimg.com/vi/d380meD0W0M/default.jpg,FALSE,FALSE,FALSE
7oRdswHqaf8,1440,24,437,https://i.ytimg.com/vi/7oRdswHqaf8/default.jpg,FALSE,FALSE,FALSE
oTObwUiXdYY,143,42,220,https://i.ytimg.com/vi/oTObwUiXdYY/default.jpg,FALSE,FALSE,FALSE
qC0I5PEhkJo,136,11,31,https://i.ytimg.com/vi/qC0I5PEhkJo/default.jpg,FALSE,FALSE,FALSE
VifQlJit6A0,2279,545,1838,https://i.ytimg.com/vi/VifQlJit6A0/default.jpg,FALSE,FALSE,FALSE
PaJCFHXcWmM,8996,290,4043,https://i.ytimg.com/vi/PaJCFHXcWmM/default.jpg,FALSE,FALSE,FALSE
0zk2SwmCpss,831,12,301,https://i.ytimg.com/vi/0zk2SwmCpss/default.jpg,FALSE,FALSE,FALSE
SGVbdo2CkgI,563,16,29,https://i.ytimg.com/vi/SGVbdo2CkgI/default.jpg,FALSE,FALSE,FALSE
nc99ccSXST0,26813,1047,3827,https://i.ytimg.com/vi/nc99ccSXST0/default.jpg,FALSE,FALSE,FALSE
NfLVVJOuY5M,6310,18,300,https://i.ytimg.com/vi/NfLVVJOuY5M/default.jpg,FALSE,FALSE,FALSE
F388-6yDDpc,5715,514,3442,https://i.ytimg.com/vi/F388-6yDDpc/default.jpg,FALSE,FALSE,FALSE
KhdecX0qjNA,7129,78,265,https://i.ytimg.com/vi/KhdecX0qjNA/default.jpg,FALSE,FALSE,FALSE
iIxy3JN3-jc,276,128,172,https://i.ytimg.com/vi/iIxy3JN3-jc/default.jpg,FALSE,FALSE,FALSE
kWIzjMWmuYk,4303,29,1399,https://i.ytimg.com/vi/kWIzjMWmuYk/default.jpg,FALSE,FALSE,FALSE
symdi5KSJts,5246,171,280,https://i.ytimg.com/vi/symdi5KSJts/default.jpg,FALSE,FALSE,FALSE
_-aDHxoblr4,16612,160,1311,https://i.ytimg.com/vi/_-aDHxoblr4/default.jpg,FALSE,FALSE,FALSE
eNSN6qet1kE,19970,104,3336,https://i.ytimg.com/vi/eNSN6qet1kE/default.jpg,FALSE,FALSE,FALSE
39idVpFF7NQ,17959,2863,2690,https://i.ytimg.com/vi/39idVpFF7NQ/default.jpg,FALSE,FALSE,FALSE
U0hAC8O7RoI,10915,1915,1313,https://i.ytimg.com/vi/U0hAC8O7RoI/default.jpg,FALSE,FALSE,FALSE
5hEJsoDP2q4,11576,155,635,https://i.ytimg.com/vi/5hEJsoDP2q4/default.jpg,FALSE,FALSE,FALSE
NZFhMSgbKKM,83,74,62,https://i.ytimg.com/vi/NZFhMSgbKKM/default.jpg,FALSE,FALSE,FALSE
lBHPVE3AI6Y,398,43,497,https://i.ytimg.com/vi/lBHPVE3AI6Y/default.jpg,FALSE,FALSE,FALSE
e_7zHm7GsYc,2530,88,117,https://i.ytimg.com/vi/e_7zHm7GsYc/default.jpg,FALSE,FALSE,FALSE
TaTleo4cOs8,8339,315,2371,https://i.ytimg.com/vi/TaTleo4cOs8/default.jpg,FALSE,FALSE,FALSE
GgVmn66oK_A,9086,1406,4582,https://i.ytimg.com/vi/GgVmn66oK_A/default.jpg,FALSE,FALSE,FALSE
ogYum4kWXgk,4719,64,207,https://i.ytimg.com/vi/ogYum4kWXgk/default.jpg,FALSE,FALSE,FALSE
kIUHDwn51y8,2229,36,469,https://i.ytimg.com/vi/kIUHDwn51y8/default.jpg,FALSE,FALSE,FALSE
Lz7dya576HY,586,42,67,https://i.ytimg.com/vi/Lz7dya576HY/default.jpg,FALSE,FALSE,FALSE
zNqCVTs38nU,126,77,45,https://i.ytimg.com/vi/zNqCVTs38nU/default.jpg,FALSE,FALSE,FALSE
ZAQs-ctOqXQ,9211,731,1385,https://i.ytimg.com/vi/ZAQs-ctOqXQ/default.jpg,FALSE,FALSE,FALSE
fcVjitaM3LY,6587,68,611,https://i.ytimg.com/vi/fcVjitaM3LY/default.jpg,FALSE,FALSE,FALSE
kqmhCaF5_44,930,67,116,https://i.ytimg.com/vi/kqmhCaF5_44/default.jpg,FALSE,FALSE,FALSE
B5HORANmzHw,9606,248,1196,https://i.ytimg.com/vi/B5HORANmzHw/default.jpg,FALSE,FALSE,FALSE
6VhU_T463sU,4212,171,259,https://i.ytimg.com/vi/6VhU_T463sU/default.jpg,FALSE,FALSE,FALSE
JBZTZZAcFTw,2265,775,868,https://i.ytimg.com/vi/JBZTZZAcFTw/default.jpg,FALSE,FALSE,FALSE
eAyxMv4IBH8,6240,326,287,https://i.ytimg.com/vi/eAyxMv4IBH8/default.jpg,FALSE,FALSE,FALSE
qeWvgZLz9yU,12862,347,1824,https://i.ytimg.com/vi/qeWvgZLz9yU/default.jpg,FALSE,FALSE,FALSE
EJu_wPGFTw0,33,3,0,https://i.ytimg.com/vi/EJu_wPGFTw0/default.jpg,FALSE,FALSE,FALSE
MKLlDnUqho4,1322,34,196,https://i.ytimg.com/vi/MKLlDnUqho4/default.jpg,FALSE,FALSE,FALSE
wwZ-T_WQ03A,5847,337,544,https://i.ytimg.com/vi/wwZ-T_WQ03A/default.jpg,FALSE,FALSE,FALSE
9XSULcLI6Hg,23,10,135,https://i.ytimg.com/vi/9XSULcLI6Hg/default.jpg,FALSE,FALSE,FALSE
hz7ukDjuq4w,4566,142,757,https://i.ytimg.com/vi/hz7ukDjuq4w/default.jpg,FALSE,FALSE,FALSE
p2hJxyF7mok,2425,145,465,https://i.ytimg.com/vi/p2hJxyF7mok/default.jpg,FALSE,FALSE,FALSE
CBVGjS_EJok,217,177,0,https://i.ytimg.com/vi/CBVGjS_EJok/default.jpg,TRUE,FALSE,FALSE
i-LCORFB860,386,47,113,https://i.ytimg.com/vi/i-LCORFB860/default.jpg,FALSE,FALSE,FALSE
dRpNZV18N_g,9576,260,1619,https://i.ytimg.com/vi/dRpNZV18N_g/default.jpg,FALSE,FALSE,FALSE
vWYyZMH_QjA,4293,89,428,https://i.ytimg.com/vi/vWYyZMH_QjA/default.jpg,FALSE,FALSE,FALSE
MNiweoKXwfg,305,10,39,https://i.ytimg.com/vi/MNiweoKXwfg/default.jpg,FALSE,FALSE,FALSE
VJlSq6h0LNg,18,57,54,https://i.ytimg.com/vi/VJlSq6h0LNg/default.jpg,FALSE,FALSE,FALSE
ijJPFowBsBc,4170,148,307,https://i.ytimg.com/vi/ijJPFowBsBc/default.jpg,FALSE,FALSE,FALSE
HBS9783c0BI,3218,1085,475,https://i.ytimg.com/vi/HBS9783c0BI/default.jpg,FALSE,FALSE,FALSE
n1WpP7iowLc,840642,47715,124236,https://i.ytimg.com/vi/n1WpP7iowLc/default.jpg,FALSE,FALSE,FALSE
PABlVzeldaM,732,92,618,https://i.ytimg.com/vi/PABlVzeldaM/default.jpg,FALSE,FALSE,FALSE
JwboxqDylgg,296,32,33,https://i.ytimg.com/vi/JwboxqDylgg/default.jpg,FALSE,FALSE,FALSE
dQvIbulWCM4,44513,1756,3929,https://i.ytimg.com/vi/dQvIbulWCM4/default.jpg,FALSE,FALSE,FALSE
pjuPpVLXDQg,136,14,46,https://i.ytimg.com/vi/pjuPpVLXDQg/default.jpg,FALSE,FALSE,FALSE
0mlNzVSJrT0,2896,210,594,https://i.ytimg.com/vi/0mlNzVSJrT0/default.jpg,FALSE,FALSE,FALSE
n30k5CwLhS4,828,253,271,https://i.ytimg.com/vi/n30k5CwLhS4/default.jpg,FALSE,FALSE,FALSE
0tO_l_Ed5Rs,15873,16033,7803,https://i.ytimg.com/vi/0tO_l_Ed5Rs/default.jpg,FALSE,FALSE,FALSE
BWPrk9PUwQE,37124,1980,2695,https://i.ytimg.com/vi/BWPrk9PUwQE/default.jpg,FALSE,FALSE,FALSE
1WDj0DddCcM,11,35,18,https://i.ytimg.com/vi/1WDj0DddCcM/default.jpg,FALSE,FALSE,FALSE
bqgVB6Vl-lI,4548,52,258,https://i.ytimg.com/vi/bqgVB6Vl-lI/default.jpg,FALSE,FALSE,FALSE
STI2fI7sKMo,4657,1838,734,https://i.ytimg.com/vi/STI2fI7sKMo/default.jpg,FALSE,FALSE,FALSE
9t9u_yPEidY,216319,17751,12133,https://i.ytimg.com/vi/9t9u_yPEidY/default.jpg,FALSE,FALSE,FALSE
0PpNlNJ6Nng,103407,1419,12354,https://i.ytimg.com/vi/0PpNlNJ6Nng/default.jpg,FALSE,FALSE,FALSE
sbcbvuitiTc,2133,2483,1465,https://i.ytimg.com/vi/sbcbvuitiTc/default.jpg,FALSE,FALSE,FALSE
ZhSk8mPSWCg,47,3,25,https://i.ytimg.com/vi/ZhSk8mPSWCg/default.jpg,FALSE,FALSE,FALSE
DM-ni_LSOFE,48000,2970,8507,https://i.ytimg.com/vi/DM-ni_LSOFE/default.jpg,FALSE,FALSE,FALSE
069D0NmW39o,16060,883,1018,https://i.ytimg.com/vi/069D0NmW39o/default.jpg,FALSE,FALSE,FALSE
c-3JxzN2u34,250,7,19,https://i.ytimg.com/vi/c-3JxzN2u34/default.jpg,FALSE,FALSE,FALSE
qooQd8AA7_M,408618,6121,28196,https://i.ytimg.com/vi/qooQd8AA7_M/default.jpg,FALSE,FALSE,FALSE
9KIP-Ncp2jU,170,45,0,https://i.ytimg.com/vi/9KIP-Ncp2jU/default.jpg,FALSE,FALSE,FALSE
KODzih-pYlU,7589,227,463,https://i.ytimg.com/vi/KODzih-pYlU/default.jpg,FALSE,FALSE,FALSE
w0XYVssCKjw,6073,125,512,https://i.ytimg.com/vi/w0XYVssCKjw/default.jpg,FALSE,FALSE,FALSE
9xSx-5tmq44,8409,349,952,https://i.ytimg.com/vi/9xSx-5tmq44/default.jpg,FALSE,FALSE,FALSE
1cgK-BIrXes,27068,2021,5165,https://i.ytimg.com/vi/1cgK-BIrXes/default.jpg,FALSE,FALSE,FALSE
ujyTQNNjjDU,130373,3628,6694,https://i.ytimg.com/vi/ujyTQNNjjDU/default.jpg,FALSE,FALSE,FALSE
4v0nOAzcG2A,10429,378,990,https://i.ytimg.com/vi/4v0nOAzcG2A/default.jpg,FALSE,FALSE,FALSE
8mhTWqWlQzU,119348,1161,6736,https://i.ytimg.com/vi/8mhTWqWlQzU/default.jpg,FALSE,FALSE,FALSE
6340tX9M_eM,8795,450,1022,https://i.ytimg.com/vi/6340tX9M_eM/default.jpg,FALSE,FALSE,FALSE
t4YAyT4ihIQ,125205,8702,5687,https://i.ytimg.com/vi/t4YAyT4ihIQ/default.jpg,FALSE,FALSE,FALSE
L_5_slz4ke4,73,21,62,https://i.ytimg.com/vi/L_5_slz4ke4/default.jpg,FALSE,FALSE,FALSE
Jw1Y-zhQURU,58209,10859,7120,https://i.ytimg.com/vi/Jw1Y-zhQURU/default.jpg,FALSE,FALSE,FALSE
_Iz83-Cmt6A,487,67,64,https://i.ytimg.com/vi/_Iz83-Cmt6A/default.jpg,FALSE,FALSE,FALSE
lY_0mkYDZDU,19783,610,1732,https://i.ytimg.com/vi/lY_0mkYDZDU/default.jpg,FALSE,FALSE,FALSE
ObIQ0s02UHg,44007,1997,1794,https://i.ytimg.com/vi/ObIQ0s02UHg/default.jpg,FALSE,FALSE,FALSE
AJYb0Yom5UQ,374,48,191,https://i.ytimg.com/vi/AJYb0Yom5UQ/default.jpg,FALSE,FALSE,FALSE
k8NxqyGcZA4,2556,5584,2377,https://i.ytimg.com/vi/k8NxqyGcZA4/default.jpg,FALSE,FALSE,FALSE
gLswXiRLdkA,24115,1249,1860,https://i.ytimg.com/vi/gLswXiRLdkA/default.jpg,FALSE,FALSE,FALSE
2Vv-BfVoq4g,1721383,23137,90352,https://i.ytimg.com/vi/2Vv-BfVoq4g/default.jpg,FALSE,FALSE,FALSE
i4YQRLQVixM,2540,887,1040,https://i.ytimg.com/vi/i4YQRLQVixM/default.jpg,FALSE,FALSE,FALSE
YlvCVbfS9M0,36365,594,2630,https://i.ytimg.com/vi/YlvCVbfS9M0/default.jpg,FALSE,FALSE,FALSE
MyEqfBkzESU,9052,2993,3088,https://i.ytimg.com/vi/MyEqfBkzESU/default.jpg,FALSE,FALSE,FALSE
Fyyua5JzD9w,382,11,29,https://i.ytimg.com/vi/Fyyua5JzD9w/default.jpg,FALSE,FALSE,FALSE
pa_oUisZZy0,7108,95,319,https://i.ytimg.com/vi/pa_oUisZZy0/default.jpg,FALSE,FALSE,FALSE
cccyOn99s4Y,3085,150,250,https://i.ytimg.com/vi/cccyOn99s4Y/default.jpg,FALSE,FALSE,FALSE
9Th4qTv-4jE,17,0,2,https://i.ytimg.com/vi/9Th4qTv-4jE/default.jpg,FALSE,FALSE,FALSE
arJ5h2TY3I4,102199,1469,8943,https://i.ytimg.com/vi/arJ5h2TY3I4/default.jpg,FALSE,FALSE,FALSE
UFYCTJlayS4,2332,191,261,https://i.ytimg.com/vi/UFYCTJlayS4/default.jpg,FALSE,FALSE,FALSE
-2RVw2_QyxQ,453,26,19,https://i.ytimg.com/vi/-2RVw2_QyxQ/default.jpg,FALSE,FALSE,FALSE
e4FApt6z55c,9321,386,993,https://i.ytimg.com/vi/e4FApt6z55c/default.jpg,FALSE,FALSE,FALSE
uTH--XRCGxM,3128,51,93,https://i.ytimg.com/vi/uTH--XRCGxM/default.jpg,FALSE,FALSE,FALSE
2XK4omx9uMU,48219,444,1083,https://i.ytimg.com/vi/2XK4omx9uMU/default.jpg,FALSE,FALSE,FALSE
gEHCXl4J9Qo,75023,1925,3483,https://i.ytimg.com/vi/gEHCXl4J9Qo/default.jpg,FALSE,FALSE,FALSE
RkHuWjiR-LM,14843,180,1004,https://i.ytimg.com/vi/RkHuWjiR-LM/default.jpg,FALSE,FALSE,FALSE
#NAME?,2284,35,17,https://i.ytimg.com/vi/-OK9i1_YYYc/default.jpg,FALSE,FALSE,FALSE
xfmipNU4Odc,17023,84,939,https://i.ytimg.com/vi/xfmipNU4Odc/default.jpg,FALSE,FALSE,FALSE
fNtLIcyjsnI,18992,1049,1322,https://i.ytimg.com/vi/fNtLIcyjsnI/default.jpg,FALSE,FALSE,FALSE
abGCYPCk294,1576,110,1021,https://i.ytimg.com/vi/abGCYPCk294/default.jpg,FALSE,FALSE,FALSE
OKoL852K9uA,3823,294,404,https://i.ytimg.com/vi/OKoL852K9uA/default.jpg,FALSE,FALSE,FALSE
b4vTZx_AtHk,101831,12677,11863,https://i.ytimg.com/vi/b4vTZx_AtHk/default.jpg,FALSE,FALSE,FALSE
kOnQocd799Y,60500,3667,8122,https://i.ytimg.com/vi/kOnQocd799Y/default.jpg,FALSE,FALSE,FALSE
wJYE0sFOteE,2404,40,135,https://i.ytimg.com/vi/wJYE0sFOteE/default.jpg,FALSE,FALSE,FALSE
jp9hK-jY6yY,212004,3528,20418,https://i.ytimg.com/vi/jp9hK-jY6yY/default.jpg,FALSE,FALSE,FALSE
DIU3xPdhCBI,26180,992,1055,https://i.ytimg.com/vi/DIU3xPdhCBI/default.jpg,FALSE,FALSE,FALSE
viyRD5z6ilQ,5405,151,395,https://i.ytimg.com/vi/viyRD5z6ilQ/default.jpg,FALSE,FALSE,FALSE
QFfEtKvXMAs,55001,184,3027,https://i.ytimg.com/vi/QFfEtKvXMAs/default.jpg,FALSE,FALSE,FALSE
x9mh-SwSKas,10801,158,653,https://i.ytimg.com/vi/x9mh-SwSKas/default.jpg,FALSE,FALSE,FALSE
g5c1bk8weaQ,314872,2647,12114,https://i.ytimg.com/vi/g5c1bk8weaQ/default.jpg,FALSE,FALSE,FALSE
fCTKDn3Q8xQ,45513,1378,4794,https://i.ytimg.com/vi/fCTKDn3Q8xQ/default.jpg,FALSE,FALSE,FALSE
xg9ebVTL9yE,9072,98,656,https://i.ytimg.com/vi/xg9ebVTL9yE/default.jpg,FALSE,FALSE,FALSE
fbHbTBP_u7U,96850,1130,8216,https://i.ytimg.com/vi/fbHbTBP_u7U/default.jpg,FALSE,FALSE,FALSE
uiA4B5Y63IQ,4099,172,449,https://i.ytimg.com/vi/uiA4B5Y63IQ/default.jpg,FALSE,FALSE,FALSE
QOksZ8VogRw,29425,585,1497,https://i.ytimg.com/vi/QOksZ8VogRw/default.jpg,FALSE,FALSE,FALSE
Ja_GMU7-sjs,53901,1566,5963,https://i.ytimg.com/vi/Ja_GMU7-sjs/default.jpg,FALSE,FALSE,FALSE
9oFP-pOMNwE,3330,854,0,https://i.ytimg.com/vi/9oFP-pOMNwE/default.jpg,TRUE,FALSE,FALSE
ttf_EzEkxBk,5934,3400,5162,https://i.ytimg.com/vi/ttf_EzEkxBk/default.jpg,FALSE,FALSE,FALSE
Eg_kW5fw6qU,9278,137,2803,https://i.ytimg.com/vi/Eg_kW5fw6qU/default.jpg,FALSE,FALSE,FALSE
_dhneCO4YEE,5659,2432,1311,https://i.ytimg.com/vi/_dhneCO4YEE/default.jpg,FALSE,FALSE,FALSE
J_QGZspO4gg,88072,1219,6083,https://i.ytimg.com/vi/J_QGZspO4gg/default.jpg,FALSE,FALSE,FALSE
ozkqm2ifMw8,11702,125,471,https://i.ytimg.com/vi/ozkqm2ifMw8/default.jpg,FALSE,FALSE,FALSE
RYs08kX3Ih4,14766,408,1107,https://i.ytimg.com/vi/RYs08kX3Ih4/default.jpg,FALSE,FALSE,FALSE
PkRBTF6nt4E,1012,588,288,https://i.ytimg.com/vi/PkRBTF6nt4E/default.jpg,FALSE,FALSE,FALSE
Rq9-mW6HgQE,12261,339,1600,https://i.ytimg.com/vi/Rq9-mW6HgQE/default.jpg,FALSE,FALSE,FALSE
LMCuKltaY3M,2400,159,239,https://i.ytimg.com/vi/LMCuKltaY3M/default.jpg,FALSE,FALSE,FALSE
EYkEshCOhEU,15765,399,984,https://i.ytimg.com/vi/EYkEshCOhEU/default.jpg,FALSE,FALSE,FALSE
6nJw-jPQYVI,1351,25,128,https://i.ytimg.com/vi/6nJw-jPQYVI/default.jpg,FALSE,FALSE,FALSE
1Wk8ZRgXQnY,1561,29,96,https://i.ytimg.com/vi/1Wk8ZRgXQnY/default.jpg,FALSE,FALSE,FALSE
tOFkFZbPdnQ,7822,185,403,https://i.ytimg.com/vi/tOFkFZbPdnQ/default.jpg,FALSE,FALSE,FALSE
qEEtzzi1EII,19962,268,953,https://i.ytimg.com/vi/qEEtzzi1EII/default.jpg,FALSE,FALSE,FALSE
RQDphL2MVlM,3756,123,222,https://i.ytimg.com/vi/RQDphL2MVlM/default.jpg,FALSE,FALSE,FALSE
cYw-oyJ7AEY,12347,577,756,https://i.ytimg.com/vi/cYw-oyJ7AEY/default.jpg,FALSE,FALSE,FALSE
8l_e6bx8UG8,36686,6598,9637,https://i.ytimg.com/vi/8l_e6bx8UG8/default.jpg,FALSE,FALSE,FALSE
_qSW96a2aKY,12961,1468,1788,https://i.ytimg.com/vi/_qSW96a2aKY/default.jpg,FALSE,FALSE,FALSE
2VP846QcA_4,4621,233,451,https://i.ytimg.com/vi/2VP846QcA_4/default.jpg,FALSE,FALSE,FALSE
lsfzA7sWlOM,7803,169,1479,https://i.ytimg.com/vi/lsfzA7sWlOM/default.jpg,FALSE,FALSE,FALSE
X7flefV8tec,4472,4507,2066,https://i.ytimg.com/vi/X7flefV8tec/default.jpg,FALSE,FALSE,FALSE
l7je4VAUvjA,211,65,59,https://i.ytimg.com/vi/l7je4VAUvjA/default.jpg,FALSE,FALSE,FALSE
eHIY3HNNqzM,7800,96,326,https://i.ytimg.com/vi/eHIY3HNNqzM/default.jpg,FALSE,FALSE,FALSE
5gFpcEKayz4,38734,550,1270,https://i.ytimg.com/vi/5gFpcEKayz4/default.jpg,FALSE,FALSE,FALSE
r96KpNTcog4,7979,80,310,https://i.ytimg.com/vi/r96KpNTcog4/default.jpg,FALSE,FALSE,FALSE
6Detw08jRhs,477,132,105,https://i.ytimg.com/vi/6Detw08jRhs/default.jpg,FALSE,FALSE,FALSE
_CJN_ryETIY,10372,69,554,https://i.ytimg.com/vi/_CJN_ryETIY/default.jpg,FALSE,FALSE,FALSE
8-Cjsnq8kVU,151850,2378,8079,https://i.ytimg.com/vi/8-Cjsnq8kVU/default.jpg,FALSE,FALSE,FALSE
hpapqEeb36k,24442,414,1346,https://i.ytimg.com/vi/hpapqEeb36k/default.jpg,FALSE,FALSE,FALSE
cmoknv58jjE,57470,5261,7483,https://i.ytimg.com/vi/cmoknv58jjE/default.jpg,FALSE,FALSE,FALSE
sottGW1p5os,141681,1289,8127,https://i.ytimg.com/vi/sottGW1p5os/default.jpg,FALSE,FALSE,FALSE
cxMvzK2OQTw,20036,6510,5153,https://i.ytimg.com/vi/cxMvzK2OQTw/default.jpg,FALSE,FALSE,FALSE
EEIP1YpFXrE,17784,225,2762,https://i.ytimg.com/vi/EEIP1YpFXrE/default.jpg,FALSE,FALSE,FALSE
YvfYK0EEhK4,31832,1902,1498,https://i.ytimg.com/vi/YvfYK0EEhK4/default.jpg,FALSE,FALSE,FALSE
dUMH6DVYskc,8970,4131,3857,https://i.ytimg.com/vi/dUMH6DVYskc/default.jpg,FALSE,FALSE,FALSE
pgjRX9oGF7g,24672,735,5173,https://i.ytimg.com/vi/pgjRX9oGF7g/default.jpg,FALSE,FALSE,FALSE
bAkEd8r7Nnw,93039,1765,6493,https://i.ytimg.com/vi/bAkEd8r7Nnw/default.jpg,FALSE,FALSE,FALSE
_BVAJ3PXZ1k,12633,597,1828,https://i.ytimg.com/vi/_BVAJ3PXZ1k/default.jpg,FALSE,FALSE,FALSE
8hKbIhrb1WU,29898,884,1838,https://i.ytimg.com/vi/8hKbIhrb1WU/default.jpg,FALSE,FALSE,FALSE
ItYOdWRo0JY,37329,34908,10768,https://i.ytimg.com/vi/ItYOdWRo0JY/default.jpg,FALSE,FALSE,FALSE
RTaDvKMtUeA,13283,317,433,https://i.ytimg.com/vi/RTaDvKMtUeA/default.jpg,FALSE,FALSE,FALSE
5530I_pYjbo,142740,773,8471,https://i.ytimg.com/vi/5530I_pYjbo/default.jpg,FALSE,FALSE,FALSE
jG1JY0rt2Os,114661,2509,11298,https://i.ytimg.com/vi/jG1JY0rt2Os/default.jpg,FALSE,FALSE,FALSE
RrhSJzM8NLE,6260,202,528,https://i.ytimg.com/vi/RrhSJzM8NLE/default.jpg,FALSE,FALSE,FALSE
xL_qpDkF5A8,2665,109,336,https://i.ytimg.com/vi/xL_qpDkF5A8/default.jpg,FALSE,FALSE,FALSE
0gwkMY-mzUQ,21334,255,1229,https://i.ytimg.com/vi/0gwkMY-mzUQ/default.jpg,FALSE,FALSE,FALSE
UwdLlnPaRAU,9435,90,759,https://i.ytimg.com/vi/UwdLlnPaRAU/default.jpg,FALSE,FALSE,FALSE
